mic1,mic2,mic3,mic4,mic5,angle
535.4,505.74,575.23,502.26,616.79,163
599.28,557.98,596.16,466.99,637.69,163
713.17,645.96,650.35,477.04,658.16,162
622.73,555.85,559.34,411.04,550.51,163
614.01,557.36,565.87,479.15,582.78,163
795.93,750.11,756.46,717.66,790.15,163
880.35,854.28,879.36,840.7,898.61,163
768.78,761.87,831.61,774.62,830.19,163
576.92,574.03,654.18,582.36,661.56,163
500.7,486.04,562.06,477.48,611.33,163
456.14,465.46,548.88,463.39,617.87,163
457.51,493.21,590.53,511.25,695.86,163
611.7,644.67,732.28,673.45,837.45,163
669.93,710.09,770.39,744.47,906.8,163
497.13,549.16,630.36,605.36,748.88,163
321.6,363.82,451.37,408.44,478.56,163
433.91,458.09,517.89,480.19,530.41,163
694.52,713.6,756.04,729.2,762.34,162
747.11,789.09,845.67,759.94,859.23,163
596.21,643.94,695.7,581.87,733.62,163
379.76,408.26,435.75,367.98,475.86,163
229.51,246.05,266.14,220.97,283.48,163
141.77,148.97,159.69,129.19,164.44,163
127.54,133.92,148.13,112.12,154.43,163
165.05,171.01,193.96,143.86,212.08,163
167.66,168.86,193.98,146.56,218.26,163
233.56,229.17,265.95,199.84,295.35,163
482.63,477.23,514.59,446.38,541.65,163
738.84,735.78,754.8,719.2,768.92,163
795.33,799.71,778.32,727,813.42,163
762.42,766.14,750.68,699.98,799.59,163
819.83,809.34,837.85,820.24,866.25,163
811.31,840.26,887.17,850.25,872.82,163
596.73,673.75,741.02,662.47,676.64,163
506.73,565.58,657.34,546.54,624.22,163
533.63,563.39,683,562.54,706.59,163
413.32,439.37,548.65,444.43,562.16,163
269.5,287.39,359.24,284.53,354.82,163
285.99,283.14,341.68,267.78,362.79,163
423.22,401.41,475.46,388.85,555.09,163
513.48,479.38,560.35,501.52,691.79,163
487.19,465.57,544.88,502.94,682.33,163
364.22,362.03,430.67,385.59,528.94,163
204.21,189.88,215.17,192.94,242.01,178
131.44,123.24,143.85,119.34,154.27,178
93.93,89.42,101.61,82.60,107.05,178
71.73,70.57,78.37,61.75,80.25,178
61.10,61.21,71.26,49.68,67.70,178
56.51,55.61,67.07,43.38,59.95,178
252.53,237.00,242.03,168.70,253.85,179
531.02,468.17,456.45,365.11,530.51,178
514.04,430.08,414.88,356.21,516.88,179
343.57,285.89,283.69,231.08,351.51,178
374.85,320.84,384.48,325.71,428.72,178
608.24,560.22,653.19,599.81,683.21,178
803.91,778.85,827.37,799.27,842.56,178
905.79,892.71,918.28,903.61,926.44,178
959.44,952.61,965.96,958.54,971.17,178
987.68,983.64,990.84,986.97,993.80,178
959.86,938.39,966.53,989.85,1003.94,179
817.69,779.95,795.59,801.79,843.56,178
708.83,663.31,691.08,629.29,735.00,178
696.48,640.93,701.08,626.52,792.85,178
648.92,572.12,602.07,530.41,722.16,178
508.15,428.15,448.32,380.56,561.44,179
326.16,275.32,298.04,253.83,377.87,179
197.71,168.07,184.71,155.42,224.46,178
124.94,108.27,119.59,97.37,136.51,178
85.76,77.78,84.64,65.16,89.17,179
65.79,63.30,66.17,49.78,66.14,178
55.37,54.31,55.57,43.91,56.75,178
69.78,66.36,74.18,48.97,73.36,178
89.73,84.11,103.50,56.88,98.29,178
91.29,86.93,107.09,56.22,97.91,178
84.22,80.51,92.94,50.38,83.13,178
291.86,250.71,299.28,273.71,298.22,179
625.89,552.78,634.30,588.93,634.95,178
738.78,708.75,792.41,704.43,802.07,178
739.84,727.99,797.47,667.65,816.14,178
712.19,688.79,757.33,605.66,791.21,178
712.34,679.81,801.63,685.43,850.88,179
759.27,707.39,836.71,760.77,901.85,179
717.78,673.98,783.78,697.05,865.11,178
591.66,551.11,631.13,535.42,708.71,177
480.42,424.84,456.79,379.83,538.64,178
367.39,317.82,333.54,272.34,399.68,179
237.63,217.50,223.79,180.38,259.99,178
303.79,297.82,313.30,242.83,337.21,178
472.42,453.77,524.00,405.47,559.43,178
552.78,525.60,652.85,508.28,706.25,178
516.07,505.95,637.39,492.37,690.11,178
400.10,398.16,492.81,381.27,546.62,178
440.45,452.59,542.15,449.75,598.92,178
560.96,579.49,670.21,584.46,771.56,178
669.27,628.74,629.71,557.46,799.74,178
634.96,557.39,510.56,432.93,648.78,178
444.93,387.47,382.64,304.35,453.81,178
400.26,349.71,362.25,310.40,489.52,178
490.26,439.50,437.67,414.92,625.54,178
529.10,524.36,523.41,474.48,643.45,178
508.97,522.76,536.12,444.61,602.12,179
416.95,408.36,417.73,343.67,484.21,179
270.19,263.32,270.12,225.26,318.68,178
169.94,168.02,170.38,138.60,196.44,178
107.57,108.73,108.04,88.83,122.36,179
79.57,80.41,76.94,64.29,87.76,178
129.02,112.01,108.29,87.10,129.71,178
309.74,272.41,277.16,209.45,316.55,178
383.97,345.13,363.15,270.91,410.96,178
493.47,455.51,486.19,416.78,523.81,179
741.63,712.01,739.26,694.19,760.09,178
872.33,848.51,871.57,835.38,882.68,178
936.24,911.38,939.43,882.77,945.95,178
938.28,884.42,918.90,834.11,971.79,178
936.47,859.36,901.74,775.25,970.70,178
938.88,864.21,880.83,748.60,933.55,178
780.68,729.76,740.34,627.59,790.33,178
514.76,491.29,517.14,431.28,551.59,178
358.77,332.18,349.25,294.88,384.21,178
432.75,395.44,398.14,332.71,451.04,179
626.27,568.31,596.49,514.29,663.31,178
766.47,705.14,753.32,677.43,822.61,179
813.34,761.01,792.37,709.02,879.45,178
666.63,623.79,651.39,565.81,742.73,179
505.21,459.90,482.91,414.58,550.66,178
456.10,400.90,409.80,355.97,493.69,178
400.11,349.79,351.09,294.07,433.59,178
303.48,265.50,273.59,211.80,316.41,178
220.30,217.45,252.51,164.08,251.19,179
257.21,257.16,353.15,189.62,300.11,178
338.87,293.18,395.39,238.81,397.83,179
374.79,328.47,359.11,279.30,463.65,179
337.60,321.08,299.05,258.36,425.09,178
350.94,318.65,282.05,231.41,381.30,178
509.46,436.19,386.26,294.57,480.60,178
608.45,515.71,464.78,351.19,554.18,178
638.12,551.23,499.31,363.05,542.62,178
618.70,543.47,499.40,354.90,524.87,178
537.08,465.31,447.57,330.09,493.38,179
543.50,490.98,443.71,350.84,523.56,178
616.41,570.12,474.21,432.20,652.62,178
628.88,573.17,505.43,514.82,776.63,178
521.13,474.84,455.26,485.98,727.56,179
357.31,321.20,312.90,341.60,511.66,178
226.64,209.23,192.46,207.20,304.56,178
209.36,193.34,175.27,167.66,253.37,178
266.32,232.14,223.43,198.66,314.87,178
334.06,277.02,264.82,251.18,390.95,179
345.98,285.38,266.10,255.63,389.30,178
342.88,295.48,274.90,239.08,370.51,178
320.23,281.86,266.10,219.91,340.86,178
219.72,199.45,192.66,157.56,238.85,178
287.03,272.15,257.61,228.05,350.80,179
501.93,475.75,452.87,395.37,591.39,178
644.44,610.94,587.04,491.53,721.49,178
623.91,605.71,593.00,519.96,773.85,178
622.76,569.27,541.84,494.16,754.56,178
657.54,563.17,511.08,440.30,667.27,178
557.59,477.98,444.82,371.55,545.94,179
407.90,349.62,340.20,282.83,419.99,178
309.22,266.37,271.26,214.06,329.87,178
350.23,303.49,308.43,236.03,363.64,178
429.25,389.55,383.29,291.95,424.77,178
405.94,375.66,370.72,284.80,407.91,178
301.26,274.70,277.38,212.94,313.05,179
190.21,173.48,177.75,133.60,193.26,178
127.00,116.84,120.74,91.72,130.50,178
95.68,87.51,91.22,69.38,99.66,178
70.97,63.84,69.84,52.23,74.01,178
55.45,49.81,56.05,42.08,58.94,178
49.02,43.69,50.53,39.41,53.23,179
45.66,44.79,51.95,40.89,51.45,178
42.72,45.85,53.17,42.38,50.28,178
41.66,45.44,50.94,41.00,46.80,179
39.67,43.32,48.10,37.18,43.07,178
88.36,74.96,78.41,57.17,81.29,179
170.18,133.31,126.74,95.10,160.52,178
179.18,143.92,135.23,103.18,182.98,178
131.76,112.64,109.54,82.54,139.48,178
110.60,98.23,101.39,79.41,125.86,178
239.16,212.39,226.71,176.51,279.16,178
439.42,394.60,405.42,307.99,471.77,178
573.33,521.97,529.29,375.65,567.74,178
594.21,551.87,580.55,402.83,608.26,179
589.09,550.26,589.37,435.42,638.74,178
601.72,554.68,616.92,485.90,687.15,178
554.76,523.75,593.29,480.21,666.28,178
464.75,453.11,485.34,391.18,553.07,179
408.69,381.10,424.93,363.12,530.09,178
485.10,449.42,502.42,436.22,597.94,178
587.13,546.76,583.74,476.75,629.52,178
663.80,586.32,627.37,509.38,705.05,178
735.85,647.84,675.01,560.84,795.87,178
635.52,569.75,583.68,483.70,698.40,179
564.75,492.41,502.79,431.73,643.70,178
549.57,469.03,489.27,428.75,631.89,177
387.69,332.51,358.61,308.86,439.02,178
410.31,354.26,366.69,302.95,417.02,178
619.82,547.29,538.24,427.52,576.22,178
725.57,651.86,646.90,490.38,675.09,178
655.25,609.38,641.45,472.99,662.85,178
478.47,467.20,506.17,375.94,524.75,178
358.72,351.16,393.97,304.97,425.90,179
411.68,395.79,442.27,403.71,563.88,178
604.28,572.07,587.97,569.52,764.27,179
699.29,674.12,665.44,589.83,746.93,178
552.61,538.52,536.38,435.48,542.33,178
456.93,430.45,453.24,366.64,487.43,178
578.88,502.67,546.12,455.98,604.84,178
694.88,606.10,604.63,485.39,646.27,178
718.61,665.10,611.74,463.93,655.94,178
703.02,662.42,636.25,492.89,698.04,178
643.01,635.45,652.15,521.63,734.60,178
523.00,533.39,556.69,455.35,644.91,178
486.18,463.40,475.32,390.16,528.77,179
552.08,504.57,515.57,435.98,580.04,178
540.33,501.67,502.39,442.44,638.83,179
446.22,418.87,399.17,359.28,595.16,179
321.09,297.73,280.99,250.85,452.61,179
228.29,210.84,215.73,185.66,319.64,178
220.98,207.09,222.79,181.04,284.19,178
202.82,188.64,203.05,155.92,242.03,178
139.56,130.96,141.59,112.45,169.58,179
198.10,193.85,201.55,172.72,249.15,178
310.41,296.72,317.23,268.71,381.28,178
356.35,318.13,340.79,284.87,400.99,178
326.06,291.53,303.12,250.75,361.79,178
223.48,209.04,218.67,179.39,259.81,179
141.49,131.33,138.98,114.18,164.04,178
170.42,156.27,164.09,143.98,206.81,178
400.91,377.03,392.11,336.19,419.18,179
666.78,632.09,637.09,572.53,661.98,178
671.91,647.82,653.06,622.48,741.59,179
561.75,529.81,549.04,525.67,682.50,178
534.85,478.27,493.32,473.00,665.05,178
527.99,470.49,493.41,449.57,655.22,178
475.16,416.23,436.56,366.82,546.35,178
370.38,322.89,332.78,267.22,413.03,178
421.59,353.78,340.30,281.94,429.27,178
594.87,462.66,426.69,361.81,559.43,178
685.29,505.13,482.30,432.90,645.28,179
654.79,487.14,492.20,486.26,665.71,179
503.81,382.37,406.76,412.27,549.90,178
326.04,244.26,265.11,263.92,345.32,179
199.56,152.81,165.37,162.36,210.34,178
128.53,116.80,112.12,103.62,135.35,178
90.98,95.62,83.62,73.44,91.44,178
67.09,67.59,63.72,54.58,66.60,178
57.48,56.79,57.64,48.09,61.77,178
83.79,82.23,88.17,64.06,92.72,179
109.95,106.98,115.34,76.94,117.72,178
249.34,216.96,242.84,178.09,254.35,178
521.23,484.48,523.81,444.84,542.01,178
737.46,721.16,749.33,679.67,767.91,178
702.10,683.79,691.56,609.07,703.17,178
473.51,457.50,458.69,382.89,465.47,179
304.25,293.99,301.06,244.77,316.31,178
317.28,297.34,325.89,264.00,352.74,179
514.61,444.91,527.23,488.95,580.68,178
676.16,554.20,698.05,712.02,789.29,178
744.69,606.22,734.12,732.81,766.92,178
799.82,681.18,767.77,697.04,720.34,178
794.41,689.70,825.49,707.30,778.51,179
716.04,608.56,733.22,609.62,715.87,179
579.52,497.85,554.06,445.57,562.46,178
440.14,384.61,421.36,321.23,419.28,179
313.13,273.63,298.31,219.04,291.49,178
310.68,289.83,321.35,297.19,383.77,179
458.57,451.27,530.84,528.75,651.39,178
520.45,497.04,620.80,603.69,775.03,178
422.70,387.29,498.50,481.68,640.19,179
325.79,296.07,371.80,347.48,439.53,178
329.71,280.02,306.63,260.47,339.59,178
372.16,293.88,268.32,230.37,333.57,178
448.58,348.44,297.33,280.15,429.64,178
479.62,397.71,344.98,323.11,491.25,178
423.15,363.43,328.02,297.48,443.56,178
357.57,299.63,281.87,236.29,351.25,178
348.93,285.70,267.11,211.29,331.29,178
414.47,331.98,342.36,281.19,401.43,178
408.98,339.40,390.96,321.02,407.68,178
290.18,256.97,299.18,240.45,295.72,178
323.08,313.40,362.44,298.57,390.52,178
442.33,515.45,558.74,484.04,660.88,178
452.21,555.40,585.88,564.35,732.42,178
388.76,429.22,466.41,466.41,595.24,178
271.50,286.88,312.98,292.66,399.81,179
172.77,179.12,196.33,179.03,243.80,178
210.89,187.67,209.32,174.71,242.94,178
365.85,294.21,308.14,245.37,363.21,178
476.84,375.39,349.91,272.92,453.71,179
508.47,413.93,351.39,272.24,507.64,179
419.56,370.93,316.54,239.85,444.94,179
270.84,255.74,236.20,176.57,305.36,178
173.86,164.31,158.65,121.32,209.33,179
138.55,130.69,132.04,104.43,174.27,178
181.79,167.41,174.33,138.17,210.72,178
364.77,347.23,351.08,279.85,407.36,178
570.47,594.54,591.53,526.15,673.26,178
679.49,685.60,732.32,698.92,826.85,178
675.43,621.25,700.13,690.11,821.42,179
535.62,488.45,529.14,535.87,652.68,178
369.42,337.87,365.80,361.90,461.83,178
308.26,260.96,276.97,268.00,374.42,178
358.10,268.87,245.19,239.55,380.43,178
330.80,237.37,207.57,199.36,326.68,178
219.26,165.72,157.09,139.43,218.78,178
322.64,265.78,256.50,205.92,286.30,178
523.38,429.40,432.44,325.25,469.51,178
473.00,387.37,405.94,293.10,448.71,178
367.57,301.37,315.36,231.61,334.58,178
356.06,289.24,280.05,221.76,340.76,178
325.91,260.20,235.56,197.97,338.72,178
261.41,228.31,198.96,160.45,271.44,178
271.49,238.44,194.43,152.59,260.71,178
326.96,264.29,218.61,170.23,295.03,179
353.99,286.14,263.26,214.35,341.63,179
372.16,316.91,327.68,289.72,405.88,178
352.72,313.85,360.35,311.85,429.84,178
284.48,252.24,303.52,252.64,363.46,178
262.26,237.31,267.41,211.69,296.30,178
301.10,262.98,281.56,209.45,290.66,178
317.07,264.90,265.28,206.13,298.23,178
324.21,270.21,265.62,215.15,323.94,178
281.08,233.53,246.68,200.26,290.98,178
195.70,162.28,181.57,149.21,202.54,178
129.15,108.12,119.86,100.11,134.39,179
186.45,147.98,152.68,139.50,224.81,178
357.16,283.54,276.90,239.19,413.04,178
479.24,389.66,383.33,305.79,539.72,178
427.97,356.12,363.09,297.53,506.86,178
274.03,234.38,246.15,214.08,331.94,178
249.15,224.64,233.17,192.29,277.22,178
320.80,295.09,305.52,235.42,324.93,178
332.13,294.33,305.51,229.96,321.38,178
345.22,308.99,313.63,238.35,333.87,178
357.30,334.10,323.13,241.05,334.65,178
286.64,270.94,249.68,176.72,256.41,178
189.99,178.93,165.68,114.70,173.50,178
126.65,120.87,118.50,83.29,126.88,178
263.32,251.46,264.56,193.83,235.23,179
497.92,423.84,473.23,357.91,437.84,178
485.53,389.73,446.82,353.41,464.45,178
327.74,274.16,306.58,251.38,345.42,178
227.94,200.45,232.43,198.36,268.48,179
253.79,234.18,255.65,221.86,279.01,178
338.27,286.69,287.61,239.38,328.97,178
334.80,267.00,262.70,204.06,319.18,178
295.21,242.85,235.35,167.93,277.26,179
307.30,270.41,259.81,199.04,313.71,178
345.17,312.77,292.65,244.68,380.07,178
352.50,322.44,295.21,241.73,391.75,178
360.63,335.38,297.74,233.73,380.16,178
346.22,323.72,292.13,219.52,344.22,179
354.01,338.92,339.16,306.05,413.20,178
407.31,399.92,435.66,431.29,562.76,178
360.31,362.66,425.07,392.42,512.19,179
243.02,269.83,303.83,264.80,334.24,178
235.84,261.78,247.97,197.72,262.89,178
299.98,297.03,291.97,227.74,331.31,178
309.31,293.91,334.54,276.63,416.03,178
292.67,294.43,384.00,318.16,480.32,179
276.33,317.41,465.28,362.31,528.70,178
246.77,286.86,433.11,330.61,468.84,178
184.01,201.34,287.47,223.94,318.55,178
122.33,132.57,179.91,138.62,204.97,178
88.94,93.81,120.43,91.23,142.11,179
72.24,76.45,99.43,68.65,101.66,179
64.00,66.43,87.99,56.62,81.74,179
58.02,57.86,72.69,47.00,65.61,178
54.19,55.30,65.67,43.42,55.04,179
189.40,171.81,183.20,138.12,195.11,178
464.37,404.51,373.40,308.51,455.63,178
670.26,555.11,500.62,447.88,636.53,178
612.76,497.92,483.83,445.54,607.83,178
397.25,329.90,334.26,316.91,432.20,178
247.48,206.83,215.33,208.90,284.37,179
269.72,231.06,253.42,216.36,301.88,179
455.36,391.92,417.21,336.91,491.51,178
643.09,568.62,582.30,470.35,671.99,178
667.43,620.44,664.39,545.48,734.87,178
654.08,622.62,684.52,566.29,732.54,178
731.26,662.01,706.74,598.42,763.36,179
770.34,690.69,687.50,571.92,749.56,178
667.14,609.08,570.36,451.72,596.77,178
448.34,406.08,383.25,302.20,385.56,178
271.03,251.13,235.87,181.14,233.25,179
166.79,156.88,149.15,115.33,149.46,178
270.64,267.62,309.73,236.14,258.97,178
463.73,454.51,552.26,406.52,437.56,178
431.83,411.47,487.35,355.35,401.43,178
382.90,360.33,418.57,310.96,404.81,178
464.23,426.87,512.97,376.48,539.01,178
569.54,486.93,576.57,479.52,657.34,178
697.66,584.26,647.78,580.16,741.33,178
687.30,598.24,629.71,534.42,685.71,178
494.72,438.20,452.23,375.49,505.60,178
449.43,403.44,421.28,346.09,457.50,178
539.35,481.40,477.56,363.98,499.57,179
463.64,406.86,396.73,286.05,423.04,178
391.62,368.68,380.60,297.03,412.50,178
514.20,523.74,541.68,430.89,562.15,178
536.10,540.12,572.19,466.08,609.17,178
371.82,364.83,401.41,340.06,458.96,179
232.53,232.71,260.89,216.44,295.23,178
250.69,255.80,274.33,231.77,310.90,179
394.99,396.94,411.39,349.73,458.92,178
413.16,402.94,414.31,344.84,450.83,178
391.33,387.67,340.77,267.46,378.00,178
438.03,448.55,361.20,317.92,462.39,178
458.10,496.34,435.69,446.57,620.70,179
474.78,517.21,492.26,492.91,623.71,178
426.84,433.20,437.15,405.46,484.72,177
330.81,319.08,328.31,290.25,375.13,178
259.19,245.65,244.97,206.94,284.94,178
264.83,225.74,216.30,181.87,267.52,178
344.28,279.17,263.49,207.99,326.08,178
377.61,310.88,289.31,225.21,381.02,178
386.17,317.16,290.84,243.04,426.43,179
381.31,315.89,289.96,236.09,420.49,178
297.49,247.09,234.28,187.28,333.00,178
274.54,245.14,261.16,201.49,318.90,179
347.91,322.53,364.83,260.54,377.99,178
343.65,315.10,347.46,234.46,347.16,178
259.91,238.56,257.83,168.26,268.43,179
266.65,270.32,265.08,225.27,329.42,178
350.96,353.84,330.55,334.87,464.29,178
363.41,351.76,358.02,339.95,456.98,178
346.72,340.64,377.61,316.07,421.61,178
287.81,281.77,316.60,253.64,353.43,178
184.63,177.89,197.50,155.56,222.22,178
170.46,158.34,180.05,138.56,195.34,178
254.87,225.35,237.16,192.80,287.93,178
294.14,253.63,241.63,207.24,328.36,178
228.33,199.30,184.67,160.51,252.65,178
196.62,189.60,197.74,172.70,250.43,178
305.09,301.43,318.59,258.18,374.05,178
386.57,363.14,371.62,284.15,438.81,178
394.18,348.97,343.11,255.39,411.41,178
450.04,369.54,338.28,250.90,396.15,179
496.16,368.33,318.06,257.40,390.10,177
416.48,292.87,247.99,222.07,324.31,179
325.88,243.69,235.56,223.23,311.49,178
374.47,297.15,323.75,305.60,398.99,178
365.16,293.49,318.85,292.16,383.46,178
246.75,199.31,212.30,189.53,262.04,178
154.35,127.92,139.72,118.75,164.01,178
108.05,96.64,108.30,86.12,118.34,178
84.36,78.17,89.75,69.57,94.99,178
66.50,61.83,71.94,52.80,72.05,179
55.74,53.31,61.93,44.29,57.68,178
49.65,48.86,56.70,41.76,51.62,178
47.43,45.82,52.54,39.96,48.93,178
46.27,45.43,51.57,40.46,48.96,179
125.51,112.16,124.21,92.11,129.78,178
206.54,180.21,203.24,141.54,214.75,178
272.26,252.55,318.11,235.47,355.20,178
494.94,467.20,532.49,398.28,599.90,178
660.16,608.62,628.36,497.36,747.68,179
590.99,525.61,524.20,444.83,670.62,178
558.49,470.10,498.52,380.13,541.23,178
670.85,574.04,636.69,502.23,632.44,178
756.50,679.92,766.88,658.46,783.31,178
680.00,606.81,684.46,588.91,715.03,179
475.61,410.87,440.40,377.15,487.43,178
291.96,252.92,274.54,233.41,305.07,178
301.78,288.34,314.68,247.79,301.45,178
424.76,400.29,444.17,341.12,395.42,178
395.47,351.86,393.88,312.62,373.71,178
273.57,240.77,269.39,222.44,283.48,179
187.47,166.53,189.36,159.36,205.32,178
255.38,230.11,268.32,228.03,298.88,178
479.19,430.86,500.29,400.86,542.77,178
611.78,560.74,627.81,486.51,647.59,178
581.28,570.90,640.81,516.86,644.68,178
504.41,531.50,579.94,474.14,606.10,178
457.84,472.93,495.10,392.08,548.92,178
379.50,378.54,408.52,324.15,460.99,178
252.80,254.69,274.16,222.00,313.97,179
165.40,166.15,180.13,148.13,206.17,178
235.49,219.15,213.78,172.93,254.62,178
435.35,378.53,379.55,301.10,424.05,178
491.12,413.18,443.83,356.99,501.00,179
368.19,317.95,342.31,277.63,400.36,178
235.66,216.13,232.20,181.47,249.82,178
147.61,137.18,150.11,116.22,156.20,178
96.64,92.15,99.61,76.91,102.55,178
69.80,68.41,74.94,55.44,74.32,178
58.18,53.63,59.91,44.71,60.30,178
51.40,46.40,51.58,40.55,54.42,178
46.67,43.58,48.68,38.13,50.63,178
46.59,44.02,49.31,38.55,49.61,178
45.59,43.05,47.49,38.05,47.89,177
150.97,124.31,139.53,122.41,170.34,177
368.53,339.07,369.01,296.73,376.00,176
493.06,482.47,532.52,412.32,509.87,176
519.57,489.42,578.17,470.50,616.31,176
464.31,419.17,499.92,410.73,560.94,176
321.45,295.50,329.99,264.56,369.25,175
328.40,297.17,330.47,272.42,370.08,174
433.40,368.09,412.00,340.11,447.26,174
431.29,361.11,379.97,314.00,410.08,174
385.73,318.03,320.46,263.32,372.27,174
416.22,332.60,330.04,259.82,402.02,174
493.57,390.64,384.05,292.66,474.92,173
424.45,338.94,344.34,270.11,442.45,174
263.35,219.44,233.02,190.45,305.49,173
200.31,176.20,196.43,158.92,239.76,174
285.74,251.17,256.23,200.08,315.89,173
359.02,313.96,290.54,209.12,344.87,173
402.04,333.82,311.32,217.19,370.99,174
459.63,374.31,356.83,274.71,453.71,173
446.66,386.35,361.45,292.78,442.13,173
419.09,366.34,336.37,272.33,412.90,173
368.37,314.54,291.97,237.98,382.11,173
266.11,228.70,227.20,177.27,293.13,172
256.02,229.56,253.64,202.48,304.78,172
412.11,388.27,449.36,374.85,475.81,172
585.38,550.70,650.24,540.35,625.55,172
661.46,617.78,719.69,598.03,732.62,171
567.29,536.13,593.38,501.20,677.58,171
375.43,353.43,373.26,325.88,456.65,171
229.16,214.09,228.75,202.10,282.55,172
142.54,137.07,145.92,124.12,178.30,171
96.62,92.81,96.95,80.32,115.52,171
71.94,69.95,72.35,58.89,82.04,171
58.10,58.74,56.64,46.51,63.38,172
51.12,50.74,48.93,39.81,52.68,171
48.91,46.08,49.68,36.32,47.81,171
46.09,42.70,48.88,34.73,46.47,171
136.89,139.90,164.64,119.72,153.82,171
373.37,406.97,446.42,333.57,398.22,171
613.44,679.99,707.51,560.40,625.70,171
765.27,834.90,851.90,729.46,756.37,171
787.37,846.90,908.84,818.41,847.03,171
660.73,678.89,763.57,723.07,818.09,172
465.55,446.58,495.79,486.85,596.20,172
294.12,275.85,306.56,288.26,363.98,172
218.04,199.43,220.95,201.12,263.11,172
202.25,190.62,204.48,191.74,251.10,172
179.42,181.48,185.36,178.96,228.82,172
140.49,144.91,148.85,136.19,173.68,172
106.55,121.05,136.25,113.63,140.37,172
168.20,194.42,247.53,199.39,252.07,172
324.69,337.41,436.13,353.63,451.17,172
433.13,450.29,524.52,443.69,551.97,172
436.18,453.50,476.46,403.68,510.15,172
370.11,372.70,401.18,312.03,424.97,172
294.52,291.56,332.96,245.56,350.16,172
295.23,300.62,358.32,302.91,396.70,172
383.09,379.69,530.05,479.61,562.27,172
504.73,467.57,701.91,596.94,637.68,172
512.03,455.82,649.60,531.47,562.53,172
396.79,342.36,459.02,391.87,444.90,172
375.61,346.49,437.26,408.91,468.38,172
434.61,417.49,473.71,448.63,521.03,172
383.64,374.94,405.48,364.18,440.45,172
253.52,252.57,284.29,245.05,306.60,172
264.75,277.64,336.74,287.81,357.95,172
395.39,405.47,508.27,454.29,535.83,172
449.71,446.12,538.26,481.88,567.47,172
433.11,419.53,470.24,392.53,492.90,171
420.63,381.51,389.57,304.78,420.99,171
397.62,354.73,366.58,270.46,371.27,170
464.98,417.73,453.32,342.91,443.34,169
581.41,555.56,579.63,477.31,611.71,168
598.43,620.55,648.18,564.42,738.79,168
502.36,523.95,557.73,491.78,659.52,168
336.52,340.14,364.94,323.83,428.58,168
258.58,264.77,300.42,251.72,336.75,168
363.49,365.76,435.77,364.45,475.52,168
482.07,467.00,596.29,525.84,670.82,168
513.59,491.38,649.94,585.44,756.97,168
513.31,498.13,641.36,579.97,767.98,168
492.60,488.51,616.33,551.30,745.04,168
480.12,473.44,588.20,514.34,711.07,168
437.03,412.03,500.85,428.83,604.42,168
405.22,352.97,397.17,322.77,472.26,168
402.96,339.84,355.73,274.11,406.63,168
457.49,375.29,367.81,284.34,424.50,168
441.48,354.83,344.95,278.92,422.11,167
300.92,251.88,263.70,214.89,318.55,168
325.10,298.08,367.59,307.22,415.58,166
451.99,420.44,573.85,539.96,672.53,166
488.81,454.89,629.15,648.99,796.59,167
493.68,469.29,636.01,661.90,833.84,166
483.55,462.46,608.99,582.10,733.03,166
444.08,420.40,508.83,437.42,559.22,167
350.81,323.63,371.45,303.11,408.99,167
236.15,212.88,247.17,195.96,272.97,166
225.56,207.68,238.96,177.09,251.23,167
258.52,235.80,262.65,186.37,268.81,167
219.07,193.58,209.03,151.29,222.28,167
200.39,172.03,187.74,138.96,203.02,167
249.45,218.87,243.80,191.33,258.23,167
317.84,293.28,332.83,271.26,352.79,166
374.34,351.48,401.04,314.16,410.98,166
412.66,363.68,445.49,354.49,435.13,166
433.62,389.41,458.16,397.76,458.50,167
411.33,402.60,408.12,371.10,451.81,167
401.37,372.43,350.69,304.60,421.06,168
429.64,372.94,345.34,264.39,400.23,167
376.74,326.35,308.12,227.39,347.77,166
247.77,215.74,212.44,162.18,242.45,167
232.34,203.67,229.68,175.48,252.52,167
337.36,285.11,341.95,265.61,354.35,167
387.39,324.74,389.55,302.14,384.06,167
352.06,308.37,358.21,281.99,363.47,167
322.87,279.51,307.43,249.72,330.26,166
317.43,274.24,296.94,240.53,319.62,167
345.91,317.40,369.88,302.67,414.94,167
364.36,343.50,412.49,322.67,469.00,167
295.34,282.78,331.46,244.90,367.40,167
252.39,242.01,282.71,214.35,316.05,167
347.35,329.26,372.49,274.90,400.89,166
407.42,374.32,421.50,330.65,490.11,167
374.95,353.37,410.98,343.01,510.62,167
446.93,463.64,525.98,427.87,593.04,167
499.79,577.84,684.72,551.52,700.83,167
459.97,550.90,684.38,535.50,652.62,167
443.49,479.71,572.32,440.11,534.47,167
362.69,372.03,431.12,338.22,415.43,167
403.24,395.68,448.75,355.33,439.13,166
474.84,463.25,537.32,425.69,525.13,166
424.48,404.08,482.66,390.22,494.95,167
373.81,341.65,409.43,339.67,443.81,166
328.72,312.65,380.78,326.92,437.69,167
334.35,322.38,382.08,328.63,450.27,167
345.66,316.70,347.62,287.45,410.93,167
295.38,260.43,272.74,221.49,333.27,167
199.81,177.03,186.32,153.60,228.67,167
186.76,168.89,180.91,145.90,209.23,167
241.62,220.58,222.31,169.86,243.06,166
351.53,320.47,291.97,213.19,288.22,167
451.20,401.04,368.96,277.89,365.33,166
