mic1,mic2,mic3,mic4,mic5,angle
181.77,180.30,194.94,160.81,216.00,175
186.66,175.85,198.55,163.05,214.81,175
176.78,175.92,202.83,168.29,221.35,175
149.63,160.18,186.66,155.48,214.97,176
137.14,145.03,165.31,141.62,193.47,175
149.98,158.17,169.22,143.24,191.81,176
168.64,174.10,182.98,140.97,195.73,176
162.83,159.23,175.58,128.79,185.10,176
210.49,192.59,208.29,173.84,260.83,176
294.40,259.96,280.35,266.43,382.59,176
287.28,259.50,295.48,289.17,389.24,176
218.30,205.23,240.99,228.61,300.68,175
218.87,195.80,211.59,183.38,257.56,175
284.67,248.49,258.40,216.66,310.84,174
314.23,281.96,301.48,254.60,355.38,174
286.87,271.94,285.23,241.16,342.77,174
228.36,223.20,227.75,194.23,278.81,174
169.62,160.71,170.73,141.05,198.58,173
131.07,137.42,137.63,108.75,153.12,173
102.59,119.77,112.95,89.03,122.70,173
102.31,102.91,111.30,92.84,123.08,172
151.88,144.79,173.07,157.46,205.52,172
196.17,192.94,234.48,210.31,272.68,172
195.13,193.45,234.01,192.71,251.56,172
206.54,204.23,240.46,185.44,255.83,172
224.21,223.72,258.65,203.88,295.36,172
188.73,188.95,219.61,172.14,255.50,172
131.96,133.99,155.97,116.13,176.61,172
166.41,162.44,180.85,142.37,217.68,172
309.88,273.39,286.34,268.89,390.91,172
408.19,358.31,347.14,353.81,491.83,171
418.14,370.11,364.05,363.94,495.98,171
351.14,309.82,325.77,314.72,418.06,171
236.09,215.96,228.83,210.39,272.44,171
148.31,139.72,148.11,130.36,169.91,171
98.68,97.78,103.11,85.24,110.91,170
74.93,84.02,84.89,65.05,86.81,170
63.25,73.73,70.84,52.35,74.47,170
57.15,58.08,58.25,43.10,63.49,170
113.98,119.24,147.77,128.40,164.61,170
252.88,244.87,297.29,245.34,332.14,170
345.93,311.39,361.22,274.34,397.57,169
347.40,309.05,344.38,249.32,365.98,169
280.51,249.98,267.22,191.79,280.17,169
184.64,164.65,176.51,131.17,188.77,169
248.64,213.34,211.65,169.10,246.25,169
410.42,368.33,388.48,314.16,449.57,169
486.48,469.05,523.80,406.84,581.74,169
414.77,410.70,456.24,344.76,510.38,169
319.26,317.13,368.39,292.28,415.06,169
350.45,354.60,445.18,374.38,460.93,169
331.35,345.47,425.97,356.99,424.39,169
252.05,263.96,310.04,254.44,323.56,169
242.23,248.92,289.70,241.08,324.73,169
220.13,224.10,262.11,221.92,304.54,169
204.05,199.19,236.96,203.07,272.96,169
270.96,263.64,310.85,260.65,341.35,169
325.72,339.12,408.93,329.43,415.05,168
315.58,348.62,428.81,335.44,413.35,169
264.62,285.93,355.51,271.88,341.23,168
192.37,197.03,248.89,189.46,238.32,168
132.43,129.13,164.79,127.09,157.85,169
95.41,88.43,110.86,85.69,107.96,169
72.02,66.71,82.48,62.65,81.20,169
61.02,56.33,67.19,49.43,66.05,169
53.12,49.24,56.34,44.68,57.90,169
48.52,46.97,52.11,43.64,53.16,169
46.36,45.07,49.91,40.94,49.26,168
44.04,44.08,49.71,40.25,47.70,169
43.06,42.85,49.37,37.50,46.65,169
57.14,56.31,77.40,63.32,86.26,169
114.68,117.12,175.46,150.66,205.43,169
182.49,198.82,292.62,243.10,332.40,169
267.84,290.23,419.02,341.78,457.24,169
328.87,384.55,535.91,435.12,575.70,169
316.50,402.93,559.14,456.58,584.21,169
281.12,337.46,476.84,392.71,483.94,169
233.25,259.55,362.65,296.03,365.16,169
290.03,304.23,372.38,311.08,399.51,168
435.36,399.26,470.93,443.96,575.21,168
509.77,436.19,557.74,589.32,708.03,168
508.21,442.55,595.16,636.02,700.12,168
463.88,390.89,502.57,518.16,580.06,168
352.54,291.50,339.74,338.31,418.19,168
224.39,190.38,221.29,210.03,267.01,168
235.91,206.45,236.21,227.47,289.96,168
341.38,312.86,353.01,370.92,481.94,169
458.10,409.03,439.54,480.68,639.75,168
534.07,462.56,514.83,518.61,674.05,168
495.07,460.62,544.07,479.11,620.24,168
370.49,391.95,444.83,356.66,479.08,168
261.24,293.48,329.21,253.55,339.19,167
231.72,252.61,284.88,216.95,297.27,167
213.45,234.87,257.21,202.87,286.86,168
179.29,196.44,209.54,165.40,236.96,168
137.79,146.51,152.62,111.90,164.07,167
228.26,233.04,272.33,246.06,318.94,168
434.44,444.35,553.78,536.96,618.99,168
527.22,559.89,706.17,673.72,753.58,167
430.78,472.45,595.40,552.89,656.01,168
389.53,396.93,471.62,422.66,559.90,168
470.08,460.79,507.18,425.69,604.65,167
450.92,443.20,487.25,395.72,577.57,167
334.77,324.29,367.60,294.73,434.82,167
210.57,207.02,240.85,188.24,273.06,166
170.14,176.41,206.50,159.20,230.48,166
165.29,174.06,203.63,158.39,230.97,166
166.82,169.97,207.63,174.46,241.50,167
240.30,244.57,296.26,281.10,339.04,166
317.61,326.29,370.24,353.96,396.15,166
305.60,315.40,345.74,305.45,362.37,166
235.99,245.88,270.80,218.94,288.33,166
176.23,185.22,201.81,153.23,215.02,166
181.38,186.79,210.27,174.39,241.78,166
205.82,213.90,252.69,211.98,290.89,166
204.71,211.32,249.25,196.21,278.04,165
207.24,205.19,237.90,183.68,263.68,166
184.18,181.19,213.80,155.15,222.95,166
191.02,183.73,229.20,178.50,242.82,165
251.02,232.87,311.34,259.06,348.57,165
283.52,258.51,326.72,276.25,364.55,165
259.37,233.88,271.15,242.18,313.37,165
305.33,274.58,313.39,281.30,376.54,165
423.50,381.64,421.26,368.65,497.72,166
430.67,394.24,432.85,365.71,492.36,165
326.84,307.83,345.43,282.90,383.18,166
226.03,216.11,253.19,212.18,290.10,166
216.93,209.60,245.69,208.03,296.75,165
272.67,263.34,305.36,238.14,361.41,165
280.71,269.63,325.99,243.81,373.65,166
240.45,238.73,297.31,227.88,342.98,166
225.41,226.67,274.93,209.77,316.69,165
231.67,226.83,262.77,194.58,300.58,166
200.75,193.92,220.81,161.07,253.45,165
164.53,159.06,187.43,136.18,211.64,165
179.82,175.76,219.74,168.60,250.30,165
278.64,285.13,333.65,263.94,385.46,166
328.53,345.79,388.56,294.57,425.16,165
246.04,264.61,313.95,230.95,325.16,166
270.17,260.97,314.21,249.14,353.05,165
392.01,355.41,437.22,358.80,497.90,166
414.47,388.68,500.23,420.33,585.92,165
367.15,365.41,455.18,385.03,536.71,165
293.69,307.60,363.29,297.28,403.69,166
275.91,279.58,309.84,263.20,372.29,165
314.20,298.43,322.11,278.88,412.55,166
263.90,245.63,271.14,227.78,341.29,165
277.81,250.35,274.42,234.82,352.86,165
456.48,418.24,441.80,445.28,576.69,166
602.31,583.31,633.86,660.06,784.10,166
532.36,525.07,603.80,595.01,699.43,165
349.79,335.23,403.81,382.96,450.36,166
314.03,280.61,339.35,300.74,361.74,166
369.24,332.20,398.23,318.80,418.28,165
338.52,313.46,378.04,293.07,436.55,165
239.07,222.40,262.80,210.80,328.47,165
157.04,148.82,171.10,140.61,207.28,166
191.92,176.16,203.08,177.37,263.09,166
280.89,250.67,291.97,257.76,389.99,165
255.84,227.40,267.84,228.47,340.51,166
188.02,171.27,210.78,167.52,247.75,165
162.67,149.86,184.59,137.87,208.42,165
152.31,145.15,167.33,123.35,185.03,166
151.92,155.36,176.74,128.44,183.34,165
158.89,161.40,180.21,134.69,186.53,165
141.49,138.26,149.99,117.15,163.33,165
123.33,121.64,131.83,102.49,147.39,165
155.68,156.71,177.33,135.25,196.21,165
194.80,191.04,213.51,157.36,229.58,166
199.44,186.96,202.99,147.39,220.70,166
169.82,159.48,176.22,128.56,188.57,165
123.29,119.57,132.37,94.58,133.07,166
89.45,87.74,97.29,67.05,93.59,166
74.89,76.63,87.11,56.99,77.29,165
62.99,69.63,78.69,52.21,66.40,165
53.19,59.53,64.73,45.18,54.73,165
50.95,53.54,60.08,41.27,48.88,165
45.71,48.50,55.98,38.27,43.92,165
41.31,45.87,52.64,35.99,42.52,166
42.36,44.26,52.81,33.84,42.75,165
42.90,43.66,49.32,32.01,42.63,166
40.56,43.10,45.10,32.72,43.05,166
40.53,44.01,46.01,35.48,42.55,166
40.76,43.29,45.77,35.49,42.05,166
39.20,41.24,44.68,33.34,41.78,166
38.15,39.93,45.55,31.98,42.60,166
37.36,37.81,45.05,32.23,43.03,165
55.83,55.59,62.00,47.66,69.31,166
159.90,158.10,194.92,160.66,213.79,166
313.19,344.04,438.55,361.87,479.01,165
364.49,416.22,544.91,451.82,595.42,165
295.17,333.88,443.35,362.74,469.96,165
203.05,233.05,298.55,229.95,303.59,166
217.85,250.96,318.13,245.51,335.34,165
413.47,428.60,467.24,380.33,517.10,165
551.18,561.71,583.07,456.67,586.62,165
457.15,486.30,527.57,397.06,492.13,166
298.58,316.19,340.84,263.64,327.84,165
246.91,260.40,305.06,242.54,313.33,165
315.08,340.53,422.41,347.46,455.89,167
366.92,414.15,548.91,440.95,557.54,165
369.35,436.79,627.13,480.90,585.25,166
384.24,450.51,619.65,470.67,570.31,166
415.92,460.55,615.52,448.12,561.32,165
573.02,597.50,732.89,576.20,677.83,165
694.21,707.71,783.86,680.81,797.20,165
647.73,693.74,692.37,618.75,820.05,165
523.07,586.29,548.04,485.95,688.31,165
387.25,422.40,431.84,371.94,517.23,165
340.52,379.18,430.48,380.58,513.06,165
319.95,397.74,459.42,413.05,544.11,165
261.40,342.40,390.85,349.20,459.19,165
202.64,249.93,288.13,250.13,334.79,165
218.11,247.81,292.61,254.37,343.50,165
252.96,288.78,343.24,306.07,400.39,165
229.55,266.89,317.07,275.92,355.50,165
195.10,220.33,270.90,229.82,296.93,165
267.01,327.99,416.53,383.38,458.57,165
403.03,503.22,656.53,632.30,714.09,165
465.89,596.35,777.72,758.62,834.05,166
392.79,528.77,677.93,643.57,708.04,165
322.61,394.77,483.13,436.04,518.45,165
427.02,424.28,440.99,405.66,534.73,165
574.27,528.62,511.76,469.65,633.11,165
522.74,480.03,475.30,411.01,557.99,165
337.12,317.22,324.55,263.98,366.51,165
206.54,198.54,208.82,169.56,238.85,165
138.63,130.87,140.30,115.27,158.36,165
224.39,216.04,251.32,205.26,254.29,165
351.38,354.19,447.67,380.84,446.11,165
333.75,341.91,443.05,384.50,461.60,165
245.18,249.20,308.67,262.82,337.24,164
161.66,166.15,203.17,169.68,216.88,164
109.95,110.38,137.11,109.83,137.81,164
210.62,173.07,179.37,155.09,253.84,164
441.97,381.97,365.66,315.69,500.39,164
604.54,518.73,487.98,435.37,629.77,163
556.23,449.05,432.77,394.79,545.49,164
412.69,336.67,348.25,302.62,399.43,162
370.05,305.99,319.44,283.67,386.79,164
384.85,327.03,332.86,314.19,456.94,163
377.51,325.58,325.04,331.55,515.06,163
300.77,258.61,256.89,265.79,423.71,164
198.80,174.89,174.47,166.92,257.94,164
128.85,114.46,115.67,104.09,157.33,164
92.35,81.73,84.75,71.53,105.77,163
72.82,65.60,71.48,57.41,84.84,163
59.28,56.47,63.36,50.04,69.86,164
67.99,73.94,72.75,61.50,68.01,164
74.69,88.55,81.72,68.91,72.07,164
68.38,78.96,80.18,60.82,73.47,163
114.34,110.54,130.30,97.72,138.99,163
190.67,217.62,295.10,240.81,323.55,164
281.43,302.43,429.17,379.08,465.52,163
406.97,347.88,433.63,383.82,470.53,163
506.43,407.22,432.61,359.28,505.42,164
558.82,456.36,460.05,378.03,576.70,163
492.21,416.03,416.04,336.66,511.58,164
342.46,302.70,299.36,234.27,347.55,164
241.60,225.15,234.88,164.81,231.82,163
233.42,219.34,264.58,185.46,233.58,164
290.36,313.13,410.13,335.85,413.07,164
398.00,457.46,593.90,514.50,629.39,163
438.16,494.77,621.92,543.18,660.76,163
337.20,401.65,506.49,430.74,521.50,164
364.12,427.16,487.37,408.15,520.31,163
521.12,583.90,599.55,511.59,658.81,164
582.26,601.16,614.59,529.48,665.12,163
525.24,499.25,522.99,448.45,577.09,163
485.68,452.51,472.31,420.02,535.21,164
508.07,472.83,497.03,450.61,577.18,164
518.55,500.64,513.75,445.54,592.40,163
419.56,419.77,418.48,347.27,463.12,163
262.95,269.04,277.69,222.11,291.18,164
187.43,186.30,197.75,157.75,207.66,163
230.02,251.18,301.86,259.47,334.05,163
325.87,376.60,497.95,430.89,542.72,163
427.05,481.02,636.63,528.24,659.51,164
438.50,503.00,630.35,512.59,652.34,163
392.12,447.78,539.82,440.11,596.00,164
371.51,397.20,471.06,376.23,532.65,163
312.22,326.35,380.43,290.78,416.87,164
227.73,241.32,280.54,210.56,301.71,164
144.90,156.54,183.22,138.58,192.36,163
98.33,104.64,121.20,94.31,127.64,164
79.29,82.10,90.27,70.74,100.08,163
237.65,238.16,242.42,184.89,260.45,163
465.16,491.48,495.62,378.82,509.09,163
463.41,502.49,505.36,377.47,514.79,164
322.17,341.85,343.59,249.11,352.33,163
334.28,342.88,388.01,311.69,426.04,163
497.42,507.17,601.48,531.77,668.43,163
631.57,651.96,687.31,595.71,749.02,164
612.89,647.67,642.70,500.46,657.45,163
435.80,469.49,493.43,370.91,477.70,164
281.70,294.75,319.43,248.32,321.50,164
188.61,191.12,206.63,161.87,207.23,164
123.54,126.52,136.05,105.51,133.73,163
103.92,107.86,118.09,89.97,117.60,163
118.78,126.34,139.56,101.46,135.24,163
132.27,145.30,160.33,108.65,148.51,164
192.14,203.73,287.35,236.00,260.15,164
371.61,351.83,509.03,425.57,494.59,163
444.23,402.59,544.63,442.75,568.42,163
408.50,369.32,476.68,381.91,496.02,163
355.19,320.64,397.23,309.76,401.11,164
371.59,325.35,365.80,277.36,368.78,164
488.45,411.01,430.44,315.68,460.68,164
484.17,404.55,432.62,316.55,468.49,163
361.21,311.05,349.37,263.22,372.87,163
337.44,348.80,430.00,363.52,450.15,163
469.43,526.75,632.24,560.97,653.75,163
472.33,523.29,588.62,527.28,613.47,162
350.73,383.54,419.31,368.17,433.00,163
292.05,326.15,392.63,322.43,378.73,163
311.39,341.14,455.44,359.28,413.05,162
371.45,405.86,545.11,415.32,480.92,163
398.49,437.96,583.31,426.64,518.01,162
338.49,355.03,458.85,335.97,442.46,162
245.98,251.02,305.69,233.91,322.71,162
209.41,217.31,252.05,194.03,267.39,162
197.50,202.58,233.14,180.39,246.64,162
156.14,158.08,185.50,146.02,198.29,163
111.85,116.20,137.45,104.89,141.73,162
80.13,84.79,98.75,71.71,98.35,162
62.62,65.77,77.59,53.44,73.56,162
52.76,54.16,63.92,43.43,57.75,162
49.77,48.59,56.07,37.73,49.74,162
49.88,47.11,52.93,34.99,46.52,162
50.89,48.25,52.01,34.52,46.51,162
51.90,47.65,56.55,34.75,48.90,161
63.18,60.73,77.80,47.78,67.11,161
251.95,250.43,282.77,235.78,297.75,161
494.86,485.94,549.67,511.52,621.79,161
560.90,581.59,690.15,631.76,770.58,161
487.32,534.93,665.22,595.06,758.83,161
338.71,365.95,465.74,429.36,567.43,161
362.99,351.39,465.86,377.79,489.05,161
543.01,485.55,663.87,487.14,602.34,161
605.16,530.23,718.68,518.39,639.47,160
529.30,467.01,625.12,449.36,562.03,161
388.83,348.67,447.68,321.29,404.00,160
336.08,315.12,362.01,266.41,344.95,160
438.12,393.00,484.16,383.11,486.26,161
541.10,488.38,602.90,499.96,630.05,160
529.81,502.78,577.13,490.42,633.37,160
423.52,409.41,465.91,395.31,516.53,160
346.06,345.15,389.21,315.80,420.66,160
297.74,305.39,349.67,274.06,378.27,160
265.35,273.41,345.28,263.27,331.52,160
258.01,257.91,330.09,246.41,289.20,159
241.27,243.61,290.12,218.24,287.91,159
269.83,273.20,324.01,250.88,347.00,159
328.96,328.09,385.20,289.66,406.52,159
287.86,291.71,338.73,245.84,357.51,159
190.15,202.20,232.48,172.76,248.02,159
176.21,192.06,215.52,170.96,231.03,159
198.58,209.72,235.35,187.24,255.40,159
200.69,207.70,236.14,176.37,250.67,160
180.52,193.50,218.38,152.29,217.12,158
232.15,252.55,289.44,195.66,264.16,160
332.72,379.70,443.18,321.09,409.91,158
346.48,438.41,533.22,415.23,524.70,159
329.52,446.11,559.41,436.64,539.19,159
311.58,431.23,553.72,420.55,492.48,158
249.86,341.71,450.58,337.81,390.41,158
175.10,224.23,297.07,221.00,266.86,158
195.37,222.69,272.89,204.51,274.82,158
244.20,262.28,310.95,224.58,335.15,158
203.94,218.88,266.99,192.27,294.20,158
195.84,202.20,238.79,189.51,283.11,158
216.00,217.88,251.32,200.74,300.03,158
178.23,184.47,212.20,167.64,247.42,158
126.96,132.13,151.86,120.96,176.22,158
110.01,116.53,137.11,107.11,145.04,158
121.24,131.58,160.24,125.94,160.80,158
121.12,129.63,159.17,121.91,157.79,158
135.89,147.50,173.91,137.73,183.95,158
160.09,184.55,220.09,173.96,222.22,158
188.49,205.80,254.23,188.08,241.48,158
185.15,185.58,226.87,164.38,220.45,158
144.44,145.14,168.12,123.56,169.56,158
186.30,193.12,225.20,173.97,252.48,158
277.48,300.40,379.77,296.62,427.72,158
288.72,319.33,420.04,320.23,451.52,158
243.20,263.47,334.92,256.53,364.49,158
203.90,216.87,263.48,203.92,296.84,158
185.30,198.05,236.24,171.93,250.06,158
194.24,193.48,230.86,162.40,239.28,158
213.49,215.24,236.67,172.01,262.57,157
204.89,216.32,231.57,171.77,261.82,158
188.69,187.00,224.84,157.77,227.96,158
181.43,174.33,209.62,144.02,203.60,158
149.19,143.33,160.08,112.69,160.76,158
132.60,127.88,135.42,102.32,143.90,157
177.26,204.67,248.29,193.49,232.40,158
236.90,340.14,452.07,342.19,384.49,157
261.57,402.46,551.72,410.71,465.30,157
257.71,363.28,499.50,376.42,431.69,157
257.37,316.29,402.44,307.37,368.96,158
258.15,286.51,343.42,253.65,321.41,158
213.37,224.59,270.55,195.25,250.93,158
144.11,148.76,177.53,130.34,168.25,157
100.31,100.35,117.75,87.39,112.91,158
77.93,76.28,86.79,62.34,82.35,158
62.42,62.04,69.44,47.83,63.78,158
51.22,52.70,57.76,40.26,52.89,157
45.62,47.34,50.46,36.31,47.92,157
44.13,44.07,49.05,35.69,45.81,157
43.11,41.89,48.07,36.07,45.66,158
45.21,48.16,55.92,40.10,51.08,156
46.07,49.99,57.39,41.25,51.28,156
57.27,56.45,61.99,47.35,63.34,155
102.32,99.50,118.89,92.84,121.75,156
153.57,157.59,194.96,139.05,185.70,156
225.97,235.96,276.26,190.43,283.38,156
340.25,342.36,382.04,269.11,434.04,155
439.10,415.82,442.50,300.37,483.75,155
410.61,380.76,392.78,256.93,391.35,155
280.99,266.37,278.61,183.57,269.50,154
181.31,183.48,192.98,130.47,190.13,155
170.16,181.34,195.86,130.72,202.26,155
228.65,234.25,261.67,179.86,284.61,155
309.14,314.93,350.04,246.86,380.66,154
370.27,371.62,405.72,287.57,438.20,155
322.33,318.73,343.94,245.94,376.90,154
216.03,218.93,231.61,168.28,255.51,154
140.71,147.25,154.82,112.68,164.42,154
192.96,178.92,196.26,136.98,207.25,153
342.63,301.84,310.41,212.29,335.74,153
342.57,311.00,305.43,211.20,337.30,153
263.89,258.17,256.70,181.46,276.44,153
282.59,271.47,311.35,213.03,294.40,153
300.00,287.26,375.97,249.59,327.20,153
237.60,237.89,319.33,211.54,279.05,152
156.99,160.73,212.31,142.43,190.34,152
235.88,207.71,279.10,211.07,285.56,152
408.54,326.90,431.33,353.99,502.60,152
406.85,343.44,443.13,361.89,498.72,152
281.65,262.91,339.08,259.15,339.88,152
240.22,236.89,286.69,212.46,286.87,152
287.45,292.41,327.95,233.52,314.42,152
331.94,322.09,333.47,227.77,316.37,152
335.55,315.36,316.27,210.91,307.83,151
367.32,348.41,372.56,264.26,369.83,151
382.47,359.21,421.78,328.20,439.95,152
373.88,384.45,460.85,365.40,450.02,151
411.23,447.82,516.86,440.51,534.16,151
405.38,424.00,490.39,445.77,577.83,151
409.26,427.59,467.97,395.68,533.45,150
471.53,501.65,499.30,376.71,534.19,150
516.46,523.81,485.05,342.18,503.98,150
435.44,425.65,397.29,280.42,418.88,150
360.88,371.07,390.46,277.83,408.18,151
408.27,421.72,475.82,333.85,428.18,151
429.42,430.94,491.21,359.50,424.51,151
347.94,365.23,398.83,313.84,391.04,150
227.24,253.72,268.15,219.01,287.03,151
177.40,198.15,226.24,185.06,236.10,150
231.72,232.74,257.20,218.98,269.28,151
276.08,265.62,279.34,238.11,314.57,150
226.08,224.92,250.01,205.07,281.31,150
152.89,147.98,173.51,136.90,180.99,150
114.69,113.57,133.34,99.66,130.56,151
161.22,166.84,219.96,173.21,220.65,150
244.07,258.24,355.76,316.78,399.16,150
260.53,293.51,400.82,367.57,462.91,151
286.33,333.90,432.46,398.85,503.83,151
382.99,432.92,514.48,484.98,625.11,151
387.78,435.59,509.95,466.11,627.45,150
288.67,319.84,378.01,331.47,461.33,151
201.57,218.32,260.63,221.28,308.65,150
245.05,244.94,283.52,227.36,338.22,151
345.19,332.94,360.72,278.35,426.81,150
344.14,338.71,360.62,278.42,428.81,151
301.52,297.01,319.92,245.95,387.54,150
243.18,236.29,262.35,197.92,313.89,150
176.64,172.32,194.53,144.65,225.49,151
121.59,118.14,133.55,97.48,148.76,150
88.56,84.37,94.56,68.09,99.39,151
121.28,108.81,119.87,92.91,136.97,151
162.02,144.52,155.31,122.59,185.04,150
143.37,140.69,152.06,121.59,172.59,151
211.80,241.96,261.52,216.69,278.45,150
321.15,400.71,441.28,344.02,423.10,150
320.60,405.87,458.84,338.03,424.73,151
253.85,302.66,348.95,256.50,344.06,151
229.30,261.47,315.03,242.63,314.15,150
233.70,257.18,305.45,244.72,303.08,150
209.22,218.61,255.99,199.43,252.60,151
169.43,173.61,208.18,154.28,199.48,151
119.02,123.83,147.85,107.77,137.57,150
82.91,87.10,102.74,73.46,94.51,150
63.35,66.97,77.05,54.11,71.32,151
52.19,53.36,61.49,43.54,58.02,150
46.84,45.54,53.13,39.46,53.47,150
47.87,44.80,52.59,39.24,51.81,150
48.17,45.37,52.55,40.08,47.36,151
45.22,42.57,48.46,39.09,44.56,150
107.99,97.04,111.83,99.53,131.07,150
276.05,269.38,317.50,271.16,358.14,151
373.32,366.50,453.28,384.16,513.70,151
328.23,315.58,398.64,334.12,458.86,150
284.85,283.51,344.31,281.95,399.16,151
340.86,340.16,402.97,340.54,514.07,150
541.02,521.05,561.96,478.22,697.39,150
753.77,714.90,730.75,621.55,829.17,150
857.15,804.12,827.93,685.11,883.11,151
755.24,712.50,739.03,599.48,756.36,151
517.98,503.57,536.54,435.02,534.10,150
349.22,349.34,385.67,303.77,383.69,150
278.59,281.29,311.96,243.40,318.10,151
289.07,291.19,335.41,267.83,355.10,151
311.03,327.20,395.22,299.23,394.50,150
318.66,347.18,418.06,299.84,384.46,151
357.55,391.80,438.59,319.76,395.24,151
444.07,480.82,527.72,418.13,500.79,150
518.14,549.04,610.57,493.13,612.53,150
544.37,558.58,624.88,496.65,645.74,151
515.27,518.62,582.62,480.09,636.78,150
441.75,445.41,494.11,407.37,564.93,151
455.26,442.11,476.37,380.18,574.29,150
507.73,479.83,499.38,393.72,617.66,150
424.43,400.78,412.90,321.66,496.38,151
293.22,284.47,302.02,230.50,344.40,151
235.50,251.97,281.93,212.81,290.90,151
205.38,225.45,257.34,191.15,245.05,150
152.84,160.93,183.79,132.03,171.40,151
177.06,190.84,226.20,174.81,220.93,151
255.44,295.15,352.09,278.17,335.95,150
293.48,337.87,383.60,294.11,354.14,151
300.66,333.15,365.86,278.04,345.23,150
351.03,371.81,408.00,325.59,447.44,150
416.28,420.19,451.51,353.04,527.55,150
364.27,364.40,388.39,286.08,434.53,151
286.45,286.75,314.34,240.62,357.30,150
283.13,279.46,325.65,272.60,391.82,150
308.88,301.95,343.03,301.96,436.13,150
291.01,290.02,316.48,274.72,403.08,151
230.28,235.03,268.92,215.09,312.44,150
204.09,216.61,255.09,199.75,278.52,151
220.06,245.96,300.47,251.03,331.10,150
209.99,237.13,299.53,257.23,326.03,150
184.18,198.82,244.53,204.77,260.99,150
172.14,179.54,212.24,169.26,227.53,151
165.38,173.78,201.85,154.31,210.78,150
168.07,177.71,203.59,149.86,204.91,150
173.53,179.52,209.29,149.45,201.84,150
181.41,179.03,210.34,152.34,211.24,150
212.29,210.33,238.39,183.02,256.31,151
220.28,226.67,258.04,208.59,292.74,150
238.55,244.76,305.12,254.92,353.82,150
291.60,283.36,380.13,314.49,416.30,150
298.72,294.66,403.25,330.75,413.77,150
305.07,311.08,405.28,321.78,412.20,150
292.61,283.79,363.31,277.42,381.03,150
252.39,233.93,309.14,244.95,338.22,150
243.84,224.88,278.23,232.06,325.21,149
207.58,200.07,223.62,185.90,267.02,149
139.65,141.71,153.04,125.94,175.69,149
125.00,123.92,148.00,116.89,154.32,149
209.38,228.19,298.37,220.21,236.17,149
316.78,349.78,457.40,321.47,337.45,149
346.53,363.27,450.04,321.96,357.55,148
298.70,322.50,386.19,287.32,311.87,148
253.18,279.23,341.87,251.79,285.16,148
234.93,244.70,310.62,231.57,287.71,148
195.52,201.57,262.51,197.83,257.25,148
142.92,144.88,189.83,142.93,188.28,147
100.64,100.23,133.02,98.26,128.86,147
73.08,74.54,92.61,68.25,89.00,148
58.70,59.70,69.61,50.92,64.86,147
51.67,50.28,58.32,41.40,52.02,148
47.53,45.37,51.23,35.95,46.75,147
45.36,44.00,46.82,34.06,43.04,147
42.32,44.24,46.67,34.51,41.11,147
41.69,45.08,47.78,34.27,42.25,147
40.40,43.37,45.02,32.23,40.70,148
63.16,69.49,76.56,59.61,77.90,148
137.91,163.44,222.60,177.41,218.03,148
178.59,211.52,292.59,230.29,278.26,147
181.18,204.10,246.17,188.79,249.21,147
260.46,330.04,368.49,266.59,352.38,148
405.83,502.38,552.09,458.75,576.67,147
513.72,566.74,630.46,592.26,715.72,147
480.39,502.08,558.76,515.16,615.69,147
387.93,402.83,441.50,377.15,467.62,147
310.99,325.94,363.57,296.75,369.07,147
285.89,290.11,309.99,244.28,311.66,147
325.63,310.38,328.64,245.82,317.08,147
316.72,299.20,323.07,238.73,316.80,147
238.20,231.93,249.89,186.03,260.00,147
157.54,154.75,175.36,128.88,180.87,147
141.98,154.87,181.64,131.57,174.96,148
168.05,202.74,239.42,184.13,211.08,147
167.55,198.56,235.40,187.65,213.19,147
132.38,146.90,173.53,136.42,170.07,147
95.62,101.76,117.58,94.15,117.20,148
69.99,72.71,83.12,68.50,82.92,148
55.41,55.64,64.65,52.24,61.20,148
121.67,128.48,165.46,137.47,145.02,147
197.13,238.22,326.60,261.56,252.82,147
180.57,232.62,324.16,251.97,237.61,148
143.48,170.41,233.48,178.11,181.62,147
165.01,202.72,316.92,237.82,246.58,148
310.59,425.42,573.95,464.77,471.98,147
528.57,690.09,784.82,688.64,695.51,147
658.34,751.01,784.43,718.93,774.15,147
573.31,597.29,609.47,564.06,649.05,147
439.77,444.63,503.11,456.69,512.05,147
418.13,403.69,466.24,414.05,471.15,147
400.85,383.52,420.23,352.59,420.87,147
345.46,334.74,368.96,285.61,350.65,147
258.46,249.76,273.36,201.17,256.15,147
203.02,193.70,218.92,164.03,221.18,148
245.32,235.20,276.81,224.02,301.18,147
307.08,308.02,374.44,301.47,383.33,147
307.52,321.40,381.16,293.59,363.57,147
296.04,292.28,339.97,250.52,308.31,147
312.75,287.84,338.55,244.06,322.27,148
294.46,271.42,308.16,218.45,310.67,147
283.96,269.07,312.87,245.49,326.36,147
300.24,299.64,351.18,295.93,376.39,147
273.83,279.49,319.30,265.13,340.35,147
228.01,232.64,263.69,211.52,274.20,147
187.37,189.54,215.55,160.83,211.23,147
144.64,151.75,164.85,120.51,156.62,147
130.23,143.26,153.68,115.72,147.48,146
159.28,163.22,194.71,150.28,199.12,146
192.14,193.71,237.64,182.18,249.98,146
184.18,191.46,227.06,163.69,231.58,146
136.52,149.17,166.55,116.26,164.37,146
125.52,144.54,163.66,113.03,157.74,146
209.42,230.58,260.40,189.27,270.70,146
268.74,286.72,320.45,242.45,353.08,146
