mic1,mic2,mic3,mic4,mic5,angle
560.90,551.98,640.67,472.42,677.81,164
408.91,404.01,484.72,365.12,533.99,165
249.26,250.05,299.35,225.93,327.69,165
146.58,151.54,177.02,132.73,190.14,164
92.28,95.82,110.55,82.66,114.53,165
63.70,63.87,73.47,57.96,73.88,165
47.82,47.20,53.64,43.87,51.70,164
40.50,41.37,44.73,34.37,40.13,164
36.20,38.56,38.88,29.65,36.00,165
41.60,39.25,39.90,33.64,44.13,165
280.61,275.08,276.85,272.39,282.89,165
607.59,612.35,630.25,611.19,632.92,165
751.22,776.65,813.49,772.22,809.86,165
847.93,879.38,909.83,872.52,902.44,164
900.32,910.75,957.01,928.21,948.13,165
776.57,768.87,824.09,772.24,820.65,165
629.04,635.30,696.39,596.66,722.33,165
553.24,570.37,664.17,523.19,679.38,165
404.43,408.83,491.25,367.24,485.56,164
337.29,344.84,411.52,297.56,418.84,165
422.26,441.02,525.06,359.45,527.68,165
526.84,544.04,647.43,432.62,641.87,164
553.93,576.53,697.91,471.53,690.70,164
488.46,499.78,606.39,414.38,605.74,165
578.37,572.08,635.85,508.39,640.29,165
780.19,761.38,814.50,723.11,814.42,165
727.03,698.32,738.96,672.38,762.11,165
669.16,666.61,702.40,667.42,739.82,165
798.42,813.34,852.34,830.02,871.63,165
903.64,912.39,932.02,919.89,941.37,165
958.80,963.60,972.89,966.32,978.01,165
986.62,988.17,993.74,989.83,996.89,166
949.99,981.64,1003.67,956.21,1002.20,165
784.09,817.82,854.18,771.32,853.17,164
531.12,536.30,567.94,506.29,582.24,165
316.15,322.68,345.41,305.58,366.26,165
187.47,193.74,205.84,180.52,217.92,164
125.81,139.12,136.35,118.11,142.65,165
151.24,179.70,235.87,225.87,266.41,165
319.66,356.27,478.58,476.47,531.33,165
502.70,517.50,639.19,617.05,692.54,165
654.41,638.23,729.70,641.41,794.84,165
638.91,611.10,662.43,551.57,745.19,165
433.60,408.57,450.18,382.28,530.19,165
268.60,254.82,287.77,251.14,342.20,165
159.54,154.27,174.09,153.30,204.41,165
100.48,98.92,109.74,96.74,122.22,165
67.50,66.44,74.72,64.83,76.69,165
50.05,50.22,57.88,48.18,53.41,165
40.94,42.70,48.85,39.96,43.65,165
37.62,37.35,42.47,35.20,38.80,165
261.32,265.96,273.41,257.67,269.82,166
582.94,598.51,623.43,563.82,621.56,166
761.07,774.93,806.34,734.83,805.85,165
883.19,890.19,906.58,869.26,906.32,166
796.56,846.11,885.27,823.00,891.11,166
556.76,630.91,693.18,604.02,708.42,166
580.30,600.35,608.23,520.34,672.12,166
724.79,753.66,742.71,616.76,814.30,166
632.37,697.88,733.29,584.60,764.67,167
444.30,483.27,531.15,408.85,553.26,167
293.55,304.08,338.87,255.44,351.85,167
244.52,252.89,292.32,220.57,283.55,167
368.34,372.47,424.13,326.92,437.72,167
519.02,495.84,548.85,452.70,662.57,167
626.59,579.82,643.83,525.76,789.47,167
755.64,727.88,783.52,662.61,873.63,166
801.47,802.53,888.22,739.06,918.51,167
724.51,734.62,866.36,640.06,847.51,166
569.83,583.24,704.11,495.88,683.51,167
586.17,574.52,639.99,467.01,678.49,166
585.61,565.19,592.18,446.45,661.76,166
602.05,593.55,590.18,507.19,666.65,167
791.60,764.45,742.37,691.17,833.20,167
880.72,801.53,790.96,756.83,919.65,166
931.77,839.05,831.86,808.07,964.76,167
863.51,788.34,809.69,787.00,928.54,168
628.51,575.42,603.30,591.69,713.85,168
384.19,363.41,383.94,359.95,436.14,169
238.51,245.12,250.10,219.17,269.69,169
173.01,194.62,176.66,145.22,183.30,169
123.52,135.76,120.88,97.30,119.81,169
80.00,85.91,79.82,66.32,75.19,169
66.61,67.31,84.69,70.47,78.45,169
122.98,130.75,169.46,145.79,174.81,169
233.67,253.74,301.92,245.58,317.62,169
290.49,330.84,373.20,279.01,390.00,169
247.70,292.67,320.51,238.13,341.71,169
168.96,195.53,223.69,170.65,237.62,169
345.40,360.94,384.01,341.27,386.49,169
666.26,674.14,687.37,658.61,687.71,168
834.43,838.30,845.45,830.92,845.15,167
827.29,820.71,840.69,808.25,856.07,166
623.95,611.43,638.60,587.00,669.10,165
398.78,387.95,401.17,354.88,421.39,164
252.82,241.19,244.74,210.54,255.06,163
161.35,163.88,157.61,137.13,162.99,163
211.86,223.23,224.97,205.92,256.71,162
429.71,448.07,466.67,431.39,520.29,162
672.25,696.42,712.58,675.04,745.58,161
836.60,850.17,859.32,838.54,874.87,161
826.27,815.90,814.70,780.19,842.18,161
610.04,608.69,589.41,545.34,647.98,161
370.72,391.53,376.46,341.50,419.93,160
228.86,239.72,239.50,208.35,247.12,160
145.73,152.36,152.72,127.86,149.05,159
95.18,97.92,99.07,82.03,92.13,160
142.19,144.57,166.21,120.26,158.05,160
303.22,307.34,363.09,253.77,351.66,160
423.84,428.86,509.35,369.58,513.90,160
412.20,422.47,498.66,356.87,501.28,159
302.86,312.52,362.08,247.92,348.87,160
184.83,191.55,221.00,151.86,214.10,160
116.06,122.20,139.96,97.66,136.36,160
79.70,83.38,94.32,68.42,93.40,160
57.13,59.05,65.24,48.85,66.43,160
192.37,194.33,213.34,156.50,238.59,159
493.65,483.19,511.76,380.26,560.79,160
583.94,590.68,641.20,474.32,667.51,160
445.32,469.39,529.71,383.09,533.16,160
304.84,310.23,349.12,248.22,345.66,160
420.86,418.65,447.79,363.34,441.68,160
701.34,693.26,716.11,650.28,717.71,160
721.26,700.54,721.80,680.99,808.93,160
541.60,525.29,546.19,497.88,667.68,160
352.22,353.75,371.35,321.99,423.52,160
212.27,218.32,229.18,195.29,250.43,159
129.90,133.78,139.45,118.42,148.15,160
97.92,106.39,117.00,102.68,123.45,160
212.46,241.27,300.36,254.39,250.65,161
461.10,503.63,577.01,506.41,511.63,160
520.10,543.01,590.87,531.08,566.07,160
371.12,381.64,421.92,369.20,413.52,160
238.86,254.63,275.89,234.75,286.57,160
155.26,170.18,181.76,154.07,194.02,160
193.38,205.00,229.45,204.96,269.31,160
441.10,446.92,475.70,454.55,526.15,160
715.49,719.96,735.46,723.94,760.59,160
810.40,800.78,863.14,819.59,881.75,160
729.17,734.67,861.40,762.65,879.72,160
549.80,568.44,689.56,576.59,696.74,160
538.42,526.87,632.88,490.97,634.23,159
717.99,698.10,781.63,640.39,784.96,160
774.65,743.71,805.47,722.44,847.14,160
634.49,591.57,641.97,580.47,687.14,160
621.59,593.93,644.85,591.48,652.17,160
784.10,771.10,822.30,788.71,826.12,161
891.15,862.85,871.17,868.46,911.65,160
791.15,750.80,731.00,726.24,799.94,160
528.60,500.84,492.18,465.79,537.72,160
390.37,364.90,376.15,330.58,400.64,160
375.13,354.43,400.46,326.24,436.91,160
369.57,365.22,440.16,342.62,484.76,160
363.80,372.76,448.69,335.87,476.99,160
361.03,379.57,453.38,334.26,471.50,160
453.29,427.59,500.29,404.18,588.64,160
646.79,567.63,618.49,593.43,779.82,160
771.44,672.75,676.11,650.60,822.70,160
694.49,588.72,561.31,490.14,660.04,160
624.45,520.96,533.91,428.16,563.44,161
719.86,628.08,699.38,592.55,697.10,160
754.35,689.00,780.72,680.02,806.54,160
680.31,639.04,725.39,593.71,786.92,160
563.50,539.81,602.81,488.66,682.97,160
430.11,421.33,471.90,375.75,541.94,160
352.84,358.30,417.20,330.69,494.87,160
434.44,424.85,493.60,414.99,621.63,160
602.28,568.36,624.80,519.70,780.54,160
688.45,655.68,726.25,585.58,868.50,160
644.25,616.63,698.64,561.64,818.77,161
573.37,547.48,610.36,483.88,708.68,161
562.43,552.75,617.12,486.09,703.33,161
480.71,479.72,544.15,451.38,644.13,161
339.80,343.35,405.19,347.93,493.70,161
339.90,323.34,398.40,344.85,499.10,161
437.24,402.31,519.89,440.55,659.70,161
412.26,398.10,518.51,417.34,625.66,162
285.44,286.41,355.95,274.94,402.78,162
175.02,178.16,216.84,164.52,235.78,162
108.32,110.67,132.77,102.36,140.26,162
148.57,145.49,146.51,129.68,194.64,162
265.91,239.92,225.87,210.16,343.51,162
419.91,374.31,398.05,348.73,520.65,162
577.01,514.73,625.85,552.54,703.22,162
684.58,609.52,774.14,726.08,827.42,162
622.87,577.72,742.52,716.96,794.71,163
414.23,412.90,548.15,526.69,587.35,163
361.05,346.25,436.92,406.59,488.93,163
427.72,382.23,425.00,379.06,517.17,163
392.95,352.72,372.89,322.13,462.11,163
438.16,387.75,417.88,332.59,459.43,163
542.79,499.99,550.14,407.85,537.63,163
577.31,556.89,605.06,435.89,582.51,163
498.28,480.92,507.73,373.31,512.94,162
309.05,300.71,320.92,244.07,336.31,163
187.58,183.23,199.99,150.09,207.07,163
117.26,113.56,126.13,93.87,126.00,163
78.41,75.76,82.56,63.57,80.82,163
77.74,72.53,72.49,58.99,66.32,163
153.64,129.65,148.99,123.78,152.95,163
275.02,245.04,279.28,231.94,340.15,163
381.15,351.88,402.02,332.61,509.57,163
557.74,498.00,551.90,473.60,659.43,163
681.94,618.49,653.79,560.81,769.67,163
559.09,530.52,566.39,468.15,664.40,163
563.59,519.04,557.36,426.48,631.70,163
602.99,535.51,565.79,414.06,637.82,163
426.33,384.18,400.94,299.28,462.44,163
494.78,457.96,470.06,405.53,532.03,163
742.31,692.50,714.11,664.65,763.90,163
735.47,719.51,796.53,699.24,823.47,163
541.13,559.82,649.50,519.36,666.19,163
360.58,367.70,413.79,324.11,428.47,163
382.30,400.83,462.18,363.03,480.12,163
609.74,638.78,708.56,603.51,724.38,163
803.74,818.41,855.79,794.75,863.81,163
903.07,914.08,933.11,899.81,935.14,163
793.31,808.62,842.69,809.06,858.81,164
529.48,548.71,594.46,552.05,623.19,163
359.52,370.75,404.91,365.08,423.97,163
286.12,289.11,311.72,271.57,339.83,163
225.58,232.64,247.55,214.16,288.52,163
253.27,233.53,287.69,230.58,309.78,163
471.16,401.81,511.12,384.49,506.63,163
689.11,610.12,733.86,562.59,718.61,163
626.90,569.66,673.92,510.91,651.14,162
398.65,363.28,439.45,319.71,416.56,163
390.45,385.86,446.88,371.01,445.70,163
555.42,612.31,651.57,592.13,678.68,162
675.23,751.77,780.87,681.00,795.97,163
595.99,657.93,685.07,574.62,668.33,163
518.54,584.33,650.61,539.90,616.77,162
644.74,630.31,696.70,567.92,690.99,163
603.51,530.00,546.00,445.80,581.03,163
425.17,377.72,397.07,321.35,439.49,163
464.05,423.75,450.58,363.73,532.97,163
663.16,620.38,652.07,535.26,755.07,163
771.86,706.50,735.94,612.11,823.64,163
770.01,672.79,749.36,608.23,831.46,162
635.66,557.43,656.91,513.93,707.41,163
507.21,464.71,517.34,397.54,557.09,163
566.63,530.11,524.59,392.74,589.08,163
525.69,493.72,462.39,338.84,518.52,163
331.25,310.50,295.82,217.71,323.92,163
278.54,266.99,277.02,213.55,315.59,163
426.73,371.46,442.68,353.13,517.79,163
517.94,433.64,567.62,435.31,615.66,163
420.20,364.01,493.22,360.10,496.77,163
279.30,245.19,327.21,235.98,327.63,163
171.58,153.78,202.80,145.39,199.43,162
108.67,99.38,134.29,94.52,122.25,163
74.88,69.79,95.90,67.02,81.49,162
54.62,51.49,65.83,50.28,57.59,162
45.00,40.97,50.13,40.58,44.16,162
42.61,37.40,46.48,35.52,36.19,162
40.64,37.21,45.30,33.60,32.52,161
40.34,45.72,44.92,37.38,35.14,160
44.96,57.33,51.65,44.37,44.16,160
160.20,167.14,185.21,129.77,181.78,160
329.60,327.00,398.59,273.32,391.78,160
464.62,455.37,543.65,388.39,571.65,160
503.05,502.53,571.07,425.02,643.78,160
507.81,519.97,577.97,441.98,672.57,160
664.00,673.46,707.55,595.70,799.48,160
833.02,837.71,850.24,786.61,903.24,160
920.50,924.15,930.45,896.76,957.87,159
881.77,878.66,855.65,801.25,848.68,159
653.82,662.00,652.14,563.75,586.11,159
392.86,412.42,437.64,366.65,359.67,159
233.71,244.40,259.71,216.45,212.57,158
143.49,148.11,158.25,127.78,129.10,158
94.01,96.90,108.89,83.18,86.26,158
71.05,82.36,85.99,63.73,66.06,158
57.16,71.67,79.30,54.06,55.27,158
46.09,60.83,75.33,46.14,47.49,157
41.03,54.70,60.83,39.14,41.28,158
102.69,115.56,140.76,104.81,129.60,157
350.98,374.91,415.31,347.07,403.03,157
536.26,528.43,612.38,541.87,640.40,157
455.81,418.02,532.12,470.93,574.95,157
499.41,502.87,578.92,528.10,588.36,159
715.56,745.34,788.61,758.98,792.82,160
858.01,876.18,899.00,883.06,899.76,162
934.26,943.99,955.66,945.90,955.10,163
973.34,978.90,984.51,972.72,983.74,163
827.83,840.53,857.33,837.55,875.81,164
708.14,731.03,789.52,757.20,818.77,165
758.28,779.07,879.39,819.74,911.63,166
648.66,656.64,752.74,666.63,789.65,166
458.29,464.37,526.24,431.33,546.46,166
314.72,324.82,364.52,280.09,369.58,167
195.80,202.27,228.01,171.52,224.43,166
122.75,127.56,141.47,108.64,135.30,167
82.94,84.02,91.76,74.86,88.30,167
62.89,63.69,65.58,57.48,64.49,168
60.79,77.23,62.91,53.66,70.95,168
93.40,114.17,103.12,81.08,118.78,167
247.16,273.54,321.56,256.99,336.19,166
424.23,460.94,557.72,454.22,616.04,165
473.12,519.54,626.22,486.38,698.49,163
410.43,459.52,549.14,409.94,581.60,162
287.11,315.12,370.50,280.16,384.09,160
408.74,426.22,460.15,387.18,459.83,159
693.58,704.86,725.67,661.29,722.16,158
814.98,827.08,863.52,801.72,844.72,156
748.53,781.14,855.62,753.09,806.60,155
548.43,580.98,651.41,544.83,610.05,153
354.11,390.46,412.63,349.36,397.03,152
433.18,493.04,489.31,452.22,480.92,152
692.00,741.88,742.32,722.49,737.23,151
845.47,871.51,874.84,863.54,872.66,151
928.20,940.35,943.29,936.19,942.63,149
813.83,829.74,827.69,810.12,841.45,149
538.76,553.51,553.16,526.30,570.38,148
328.98,353.42,352.28,321.52,348.59,146
200.62,237.27,231.42,200.55,219.46,147
122.39,145.82,143.01,121.88,134.61,147
85.87,105.99,95.91,86.08,95.11,147
66.81,92.13,76.83,72.89,73.54,146
50.40,74.85,64.24,58.60,52.96,146
46.86,67.99,62.93,52.34,50.59,146
187.02,222.90,258.27,216.41,271.68,145
405.99,436.43,522.06,447.14,572.33,146
411.25,421.40,507.45,431.77,569.30,145
275.59,279.93,344.20,283.91,393.93,145
398.66,400.69,448.33,390.09,475.24,145
660.59,667.62,714.00,636.52,720.88,145
740.87,753.63,817.04,700.81,803.17,144
643.87,654.36,704.66,573.25,674.72,144
435.95,440.47,467.92,368.26,438.42,144
258.60,263.82,286.51,223.74,268.97,144
365.89,387.98,406.99,371.13,396.64,144
652.33,682.51,700.08,679.93,693.72,144
824.53,841.72,852.56,841.33,849.24,144
901.25,893.97,930.94,920.30,928.97,143
769.65,769.67,829.13,790.11,795.35,143
681.61,711.50,768.35,686.07,718.69,144
742.04,781.78,843.01,719.50,813.26,143
706.16,739.10,804.28,636.55,762.22,144
584.64,596.09,657.60,491.42,607.20,144
421.06,422.02,476.35,357.58,437.85,143
274.01,274.27,317.45,242.32,290.19,143
343.81,370.48,410.94,365.76,406.04,143
592.28,637.76,687.08,627.40,692.65,144
729.37,770.55,844.10,736.22,843.18,143
751.18,805.67,893.54,741.37,877.04,143
618.18,667.65,735.98,585.57,712.31,143
396.73,422.55,474.46,367.52,452.07,143
345.22,384.99,465.87,363.21,453.47,143
464.40,524.61,650.73,503.67,658.12,143
544.06,584.32,709.19,538.01,727.15,143
479.72,500.97,593.15,439.52,588.90,143
465.03,501.70,604.79,466.28,576.28,144
604.39,650.78,777.25,668.39,760.94,144
653.45,675.27,795.54,738.96,875.00,143
539.92,543.18,670.97,603.68,787.26,143
456.53,487.39,624.13,508.45,663.55,144
498.11,597.41,715.15,613.90,744.33,143
637.91,750.69,838.67,782.24,872.54,144
793.10,858.41,919.15,890.18,941.61,143
828.43,858.45,932.71,886.99,975.98,144
781.61,804.21,936.19,857.59,992.72,143
759.09,814.39,933.95,842.72,995.49,143
782.23,840.26,923.69,845.49,996.69,143
769.93,784.91,835.87,765.65,906.47,144
654.50,674.99,719.99,629.08,800.11,143
622.70,682.88,768.28,686.89,842.37,143
701.02,762.54,867.83,809.34,924.43,143
722.05,774.24,912.86,866.79,965.82,143
622.82,656.99,798.66,761.23,843.51,143
445.52,448.30,547.09,520.39,573.85,143
321.68,317.15,393.57,358.60,399.17,144
332.11,365.37,476.25,390.35,461.48,143
405.45,465.36,596.86,456.16,557.11,143
470.74,515.39,611.75,436.96,556.34,143
491.18,511.86,601.83,429.57,578.65,143
401.93,404.11,480.95,357.34,512.12,144
269.29,266.36,306.94,237.65,351.89,143
175.20,173.91,195.09,152.23,224.05,143
116.53,116.82,129.54,97.38,142.27,143
82.57,80.81,90.32,64.69,92.66,144
63.89,62.01,70.09,49.30,67.48,143
52.47,51.97,58.81,41.03,53.86,144
132.57,132.78,153.33,128.75,158.87,143
370.16,384.61,435.26,410.72,448.43,143
544.83,582.26,654.83,588.71,669.83,143
526.51,554.41,661.37,528.61,665.85,143
578.38,599.63,721.91,600.99,709.67,143
751.51,777.67,862.52,791.52,852.07,144
765.61,824.68,935.42,897.41,929.49,143
580.05,657.25,797.52,766.21,792.99,143
370.37,432.18,514.47,481.15,513.54,143
230.11,283.64,314.87,291.75,315.82,143
147.58,178.15,194.69,180.23,189.21,144
96.38,112.10,126.23,114.14,118.11,144
72.06,78.10,90.98,76.54,82.20,143
86.13,94.79,116.09,85.61,103.86,143
275.64,280.64,308.97,271.30,333.42,143
508.89,533.26,595.37,532.45,644.47,143
520.90,579.99,688.43,583.15,729.35,143
398.31,448.27,545.74,440.60,578.34,143
267.40,296.34,362.99,281.82,374.26,143
401.08,417.86,462.68,410.76,465.46,144
669.26,680.89,727.23,694.87,729.16,144
784.12,796.65,848.56,745.37,790.28,144
690.59,705.97,756.49,591.48,661.29,144
620.03,638.81,691.00,512.12,609.28,144
716.59,746.24,808.37,611.27,734.17,144
696.95,720.78,824.93,672.58,846.45,144
632.43,639.37,780.02,661.07,888.31,143
543.05,552.65,673.63,554.89,743.77,143
373.06,383.33,458.89,365.61,473.98,143
391.68,399.19,475.68,375.36,483.79,143
625.63,632.42,702.22,585.32,707.17,143
785.97,785.45,849.61,730.51,846.22,144
810.85,777.11,871.55,711.62,878.39,143
845.58,798.81,886.35,740.25,900.43,144
922.76,898.83,949.05,868.27,954.25,143
964.47,953.65,982.26,938.90,984.01,144
785.91,784.09,811.93,786.19,857.55,143
476.61,479.01,505.73,482.50,573.05,143
286.03,288.48,305.05,284.08,336.84,143
174.62,176.85,189.32,170.01,201.37,143
211.14,220.19,253.24,234.31,260.00,143
325.82,342.02,428.59,387.64,437.38,143
368.94,367.83,473.01,396.18,487.40,143
322.11,308.15,380.25,297.36,395.41,143
443.74,438.12,482.45,422.22,490.12,143
684.35,687.64,737.79,705.87,739.16,143
771.92,818.34,869.37,842.44,867.46,143
664.14,743.11,789.59,732.98,790.50,142
632.52,693.81,749.62,672.03,751.53,142
766.86,828.01,876.98,819.27,877.74,141
771.23,839.48,910.70,831.81,937.15,141
803.63,851.68,928.77,820.91,968.16,141
886.28,929.05,971.19,887.65,979.08,141
878.74,949.11,977.08,889.73,951.07,141
774.16,847.93,865.64,760.05,852.78,142
564.43,605.80,628.19,544.87,654.95,141
352.66,378.31,398.36,345.80,426.91,141
218.23,245.25,252.60,211.78,259.61,141
135.89,156.44,166.97,134.67,157.72,141
92.91,102.20,112.24,91.32,102.87,141
70.96,74.14,80.81,66.54,76.88,141
57.59,60.68,66.80,53.14,60.92,142
49.66,53.19,60.92,43.03,50.20,142
43.37,46.64,52.59,35.84,42.69,142
166.31,178.06,221.80,198.72,268.75,142
367.69,369.27,465.49,421.18,592.31,142
472.06,466.68,580.01,498.79,721.02,143
623.60,628.67,718.90,636.82,817.11,143
743.32,705.09,772.49,703.61,846.94,144
614.31,551.81,610.18,541.47,678.67,144
611.77,575.81,614.87,571.37,656.60,145
800.50,775.51,807.14,784.43,829.39,145
715.39,719.81,755.91,728.29,774.94,144
672.89,696.95,729.42,698.75,746.28,146
837.65,850.45,867.39,851.15,875.72,146
924.36,930.80,939.88,930.92,943.50,146
910.80,917.03,949.98,921.40,965.26,146
896.31,892.63,953.10,915.95,976.13,146
947.80,933.93,982.21,963.78,995.43,146
981.60,972.21,999.09,988.99,1005.98,146
999.24,988.37,1000.24,952.66,1005.51,146
841.11,830.41,851.91,771.62,865.18,146
567.58,556.26,590.90,525.81,610.02,146
591.45,580.28,603.86,560.09,616.46,147
795.15,789.56,802.34,779.02,807.97,147
859.14,846.43,877.24,847.38,908.15,147
688.87,671.95,715.29,682.97,784.96,147
510.83,502.96,555.94,519.23,657.80,148
619.21,614.14,671.19,625.26,766.43,148
807.72,801.97,834.38,802.28,885.75,148
900.37,883.27,902.57,829.40,937.03,148
946.81,905.13,912.81,760.12,945.38,148
870.88,815.18,841.66,670.18,879.70,149
705.27,641.78,706.52,572.56,774.90,148
548.32,491.04,560.92,461.61,636.53,149
594.07,559.39,607.82,528.25,653.25,149
796.28,775.31,803.21,750.93,827.16,149
877.90,850.47,895.87,850.41,915.06,149
794.52,781.16,878.48,773.48,866.74,149
571.71,581.23,699.91,565.51,673.23,149
355.98,361.90,448.47,356.81,444.34,149
213.75,215.17,267.76,209.88,263.93,149
204.07,206.72,262.85,212.57,285.00,149
314.24,306.06,386.52,324.65,475.77,150
401.86,373.45,458.23,375.74,560.74,149
435.39,419.37,552.31,461.68,619.20,149
532.98,538.96,709.70,622.96,747.72,149
709.65,690.06,813.12,730.55,828.17,149
669.18,645.81,734.65,643.03,719.80,149
616.98,613.87,694.42,586.12,677.82,149
772.85,767.64,824.98,740.73,829.47,149
882.41,871.80,916.79,872.82,919.13,149
737.35,723.44,776.56,750.03,811.73,149
455.81,443.77,481.78,458.61,538.14,149
282.35,271.04,287.77,267.07,320.29,149
309.91,282.26,312.50,290.94,377.76,150
493.55,462.14,538.65,492.26,631.52,149
524.13,505.11,598.10,527.75,667.13,149
375.13,356.36,416.85,356.71,462.67,149
233.07,219.69,251.73,208.87,272.06,149
158.93,149.55,171.06,135.30,178.32,150
282.79,270.01,308.49,262.58,348.62,149
486.09,461.73,537.99,445.66,588.33,149
501.35,476.20,569.79,436.98,586.98,149
453.13,447.18,547.90,403.04,557.59,150
580.96,586.23,670.34,555.54,676.59,149
790.63,791.71,837.04,775.93,840.30,149
743.48,736.39,783.23,747.04,839.92,149
509.45,494.51,556.97,532.11,655.88,149
325.64,311.87,364.78,345.11,438.64,149
436.02,427.40,462.18,446.66,507.90,149
707.10,690.65,727.69,685.88,744.61,150
718.29,701.33,740.03,640.99,710.13,149
519.97,510.89,529.64,428.00,487.51,150
481.02,505.20,544.16,479.87,529.10,150
644.05,711.65,768.56,728.79,761.65,149
784.35,848.80,887.82,865.87,883.50,150
864.51,901.73,946.24,915.18,946.37,149
714.14,737.39,802.93,768.31,843.16,149
629.44,628.67,727.90,711.51,790.01,150
781.27,768.20,861.82,840.59,898.06,150
872.94,826.91,868.12,814.49,891.34,149
724.28,655.55,681.12,603.89,681.52,150
437.27,398.78,423.60,367.03,415.20,149
427.34,385.50,432.87,375.15,444.03,150
628.46,588.22,659.80,583.06,679.97,149
731.52,706.93,803.57,719.77,839.91,149
683.22,667.99,805.45,709.60,881.07,149
709.41,716.29,828.66,755.93,904.70,149
813.92,856.00,918.95,880.51,958.63,149
691.80,740.06,799.21,781.78,864.62,150
431.80,466.31,517.98,507.92,598.97,150
459.87,480.50,531.85,495.05,581.77,149
642.33,680.59,757.59,710.42,789.38,149
606.31,657.84,740.10,701.13,767.92,150
421.61,450.17,515.10,477.55,547.31,149
330.00,336.06,402.22,348.67,427.39,149
400.04,388.15,466.18,385.88,523.55,149
418.91,404.09,461.31,382.11,542.65,149
376.64,370.34,436.06,354.33,504.33,149
337.85,339.82,431.25,369.71,519.71,149
267.64,273.69,345.07,301.24,424.23,149
191.55,200.45,243.92,199.29,285.23,149
248.18,251.87,294.16,229.99,339.14,149
504.13,503.66,542.22,455.90,587.22,150
731.17,731.88,765.16,677.56,791.51,149
665.83,664.52,709.14,623.98,728.15,149
474.19,483.55,545.08,468.60,572.69,149
334.97,352.04,410.93,345.44,439.21,149
390.44,394.81,449.45,393.76,479.99,149
642.68,630.14,689.73,646.32,723.35,150
791.05,778.76,795.04,743.70,842.47,149
661.46,662.22,644.89,582.96,707.66,149
483.14,468.72,482.86,436.68,564.15,149
524.67,493.00,580.70,520.50,674.04,150
570.49,570.69,759.90,681.15,811.48,149
464.59,495.78,682.49,614.14,698.18,150
301.99,329.02,470.21,418.52,484.61,149
419.61,415.31,551.39,476.84,567.99,150
698.06,661.63,770.90,683.22,779.80,149
801.78,761.73,846.49,738.34,851.61,149
657.02,633.01,684.17,569.16,707.89,149
397.87,391.56,412.76,341.98,443.54,150
232.74,232.08,240.28,195.69,253.71,149
139.16,140.96,145.00,117.43,149.62,149
92.94,93.41,97.67,78.02,98.88,149
70.50,72.65,75.12,58.65,73.84,149
56.40,59.19,60.96,46.62,56.70,149
51.43,51.69,52.37,39.15,47.52,149
49.07,46.82,50.28,35.26,42.97,149
46.65,43.08,49.43,36.09,41.79,151
45.62,44.00,48.75,37.24,44.28,150
42.45,44.00,47.67,35.45,43.43,149
40.80,40.89,43.76,33.08,39.88,149
55.96,57.44,64.44,47.15,64.32,149
296.71,300.35,309.26,290.68,310.87,149
619.58,608.09,620.15,572.68,641.79,150
787.84,761.04,771.16,699.77,813.77,149
897.40,876.25,877.94,832.08,910.46,149
954.82,944.02,944.67,921.45,961.64,149
985.03,979.15,979.25,967.61,988.59,149
1001.27,998.20,997.54,991.94,1002.65,149
948.79,940.49,967.40,950.13,981.54,149
804.02,777.22,831.90,777.95,863.43,149
603.20,566.03,610.82,536.05,643.05,149
395.13,366.88,395.52,337.13,422.85,149
243.50,226.85,247.53,208.22,268.49,149
150.51,142.30,158.59,128.27,166.90,149
96.24,92.43,105.47,81.52,105.27,149
67.44,65.21,75.60,55.93,71.43,149
65.79,63.91,75.08,54.29,72.18,149
177.29,173.44,206.52,150.97,218.40,149
457.57,452.93,492.90,418.25,512.73,149
721.45,722.62,744.20,696.63,755.26,149
857.26,852.13,874.63,849.80,880.64,149
849.01,856.37,865.48,777.94,807.66,149
636.00,657.54,647.71,519.79,558.49,149
377.82,390.25,382.26,309.52,341.67,148
225.63,233.79,229.62,189.74,215.60,149
376.89,371.83,379.21,355.05,375.24,149
682.94,668.82,685.10,672.26,682.08,149
840.03,815.45,842.83,836.61,840.77,149
856.27,813.08,848.17,817.67,894.67,149
867.38,827.63,852.63,808.98,923.99,149
939.87,918.89,931.70,909.16,968.46,148
977.70,966.75,973.20,960.72,991.67,148
996.49,990.54,995.34,987.15,1004.02,148
943.66,952.75,928.72,869.70,903.13,148
734.41,749.91,715.37,610.23,682.18,147
529.10,529.54,531.84,436.80,535.79,148
474.79,461.87,495.10,404.39,549.04,148
452.42,431.09,494.10,395.12,565.51,147
386.48,373.20,447.67,336.97,483.27,147
275.33,274.85,330.93,240.64,346.16,147
180.50,185.99,216.22,156.91,223.69,147
126.71,136.03,160.17,109.14,149.73,147
85.73,94.42,120.65,79.91,100.37,147
68.41,73.18,95.71,67.76,77.96,147
124.87,127.12,164.22,116.16,154.24,147
234.42,230.10,283.17,205.01,304.25,147
316.93,296.75,354.80,258.80,412.19,147
292.10,272.96,326.69,230.21,372.65,147
325.76,294.73,387.56,295.61,409.63,147
552.02,457.66,615.35,489.67,642.41,146
764.06,658.15,789.22,621.55,788.04,146
712.87,653.06,710.94,558.18,699.09,147
471.25,439.55,468.57,363.74,469.07,147
287.29,271.47,294.74,225.69,288.55,147
176.47,167.49,182.99,139.30,176.17,146
115.05,115.86,123.95,94.45,116.09,146
79.88,86.05,89.55,69.61,83.77,147
